,cum_return,Date
101,1.4292906993301084,2010-07-01
102,1.5439037065822705,2010-08-01
103,1.6320227531913805,2010-09-01
104,1.6346507352597097,2010-10-01
105,1.7855900075397126,2010-11-01
106,1.8041849828535854,2010-12-01
107,1.984527573086821,2011-01-01
108,1.8956677623840923,2011-02-01
109,1.930562772105203,2011-03-01
110,1.8065910539062797,2011-04-01
111,1.7698879327325863,2011-05-01
112,1.8671145730715921,2011-06-01
113,1.7133358173458835,2011-07-01
114,1.480579257240939,2011-08-01
115,1.721721122100954,2011-09-01
116,1.6963880415589365,2011-10-01
117,1.6490407724162321,2011-11-01
118,1.8760411837321147,2011-12-01
119,1.9744374854264772,2012-01-01
120,1.9856193922663175,2012-02-01
121,1.9402799874492507,2012-03-01
122,1.776370977844804,2012-04-01
123,1.8126742416372417,2012-05-01
124,1.7020026332061005,2012-06-01
125,1.8401492926646676,2012-07-01
126,1.8686560563721606,2012-08-01
127,1.7944437840803074,2012-09-01
128,1.8516047593758984,2012-10-01
129,1.886737742291959,2012-11-01
130,2.010638772122513,2012-12-01
131,1.9394237510807422,2013-01-01
132,1.968021578306168,2013-02-01
133,1.8906913945570185,2013-03-01
134,2.0141870009393448,2013-04-01
135,1.83341140153169,2013-05-01
136,2.051029620998371,2013-06-01
137,2.0217114125465123,2013-07-01
138,2.1444594915697435,2013-08-01
139,2.1678729260673975,2013-09-01
140,2.2114152941771232,2013-10-01
141,2.1991038290901095,2013-11-01
142,2.221583034125049,2013-12-01
143,2.371497487350384,2014-01-01
144,2.35460352444122,2014-02-01
145,2.3333191541655354,2014-03-01
146,2.3960063692930835,2014-04-01
147,2.408963366123651,2014-05-01
148,2.380702373472985,2014-06-01
149,2.5466599482429864,2014-07-01
150,2.5056914828005166,2014-08-01
151,2.360767233670322,2014-09-01
152,2.418509297749615,2014-10-01
153,2.384746502320651,2014-11-01
154,2.1312196102273804,2014-12-01
155,2.3149753116771774,2015-01-01
156,2.1867370074641523,2015-02-01
157,2.3822857063216674,2015-03-01
158,2.397290632088957,2015-04-01
159,2.209773066629432,2015-05-01
160,2.2401456829664257,2015-06-01
161,2.1527269627902896,2015-07-01
162,2.0927210529830425,2015-08-01
163,2.2855811114527946,2015-09-01
164,2.216330636143537,2015-10-01
165,2.104308850704401,2015-11-01
166,1.8045760795824948,2015-12-01
167,1.7371929308661682,2016-01-01
168,1.82668462100254,2016-02-01
169,1.855288346679587,2016-03-01
170,1.8216715893706676,2016-04-01
171,1.7353886974750345,2016-05-01
172,1.8782582912797234,2016-06-01
173,1.9637375383666933,2016-07-01
174,1.9567948219067055,2016-08-01
175,1.8981639320003547,2016-09-01
176,2.1643735069809096,2016-10-01
177,2.187313225922241,2016-11-01
178,2.290700860867887,2016-12-01
179,2.4695840986196647,2017-01-01
180,2.4151403680875956,2017-02-01
181,2.4498999362665606,2017-03-01
182,2.436454564724428,2017-04-01
183,2.4963451144141597,2017-05-01
184,2.5876378232454083,2017-06-01
185,2.5149667967419735,2017-07-01
186,2.5812845643242346,2017-08-01
187,2.6268554017663095,2017-09-01
188,2.689094668359919,2017-10-01
189,2.7041267355226353,2017-11-01
190,2.845201437855372,2017-12-01
191,2.6816171076050472,2018-01-01
192,2.6303559683949835,2018-02-01
193,2.4936174119882475,2018-03-01
194,2.641099834971037,2018-04-01
195,2.6287895308276474,2018-05-01
196,2.705921114570301,2018-06-01
197,2.678031556461854,2018-07-01
198,2.652728200474121,2018-08-01
199,2.471807062002193,2018-09-01
200,2.747286696771377,2018-10-01
201,2.388099960329115,2018-11-01
202,2.76237765620995,2018-12-01
203,2.8146307754910467,2019-01-01
204,2.86951432986653,2019-02-01
205,3.152127732096196,2019-03-01
206,2.8337996013549005,2019-04-01
207,3.168835627715067,2019-05-01
208,3.232646156021611,2019-06-01
209,3.1677115231760773,2019-07-01
210,3.2107684919053217,2019-08-01
211,3.332502612649334,2019-09-01
212,3.3823826805693327,2019-10-01
213,3.542060998031173,2019-11-01
214,3.5618573775311355,2019-12-01
215,3.253234876196088,2020-01-01
216,2.845621682298105,2020-02-01
217,3.2207553867360796,2020-03-01
218,3.5319645220549134,2020-04-01
219,3.683990927630434,2020-05-01
220,3.7714006038664487,2020-06-01
221,3.8460819706463867,2020-07-01
222,3.7937153289655083,2020-08-01
223,3.808852407152923,2020-09-01
224,4.161802700840266,2020-10-01
225,4.269966138489127,2020-11-01
226,4.192234927659997,2020-12-01
227,4.325534327481486,2021-01-01
228,4.639694418338149,2021-02-01
229,4.8329909823920225,2021-03-01
230,4.730360119440479,2021-04-01
231,4.667300080362036,2021-05-01
232,4.8120183370565295,2021-06-01
233,4.942291494644897,2021-07-01
234,4.9229896658193,2021-08-01
235,5.299900252980785,2021-09-01
